,measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
231,2024-03-28T09:00:00Z,0.0,1237.379,381.204,0.0,9.986,0.05,0.0,131.633,1628.569,1496.936
232,2024-03-28T09:15:00Z,0.0,396.823,461.714,0.0,9.77,0.05,0.0,147.955,868.308,720.352
233,2024-03-28T09:30:00Z,2.585,88.272,891.603,95.153,5.3,0.0511,0.0,169.45,887.437,717.987
234,2024-03-28T09:45:00Z,6.236,3.919,1436.59,580.593,0.0,0.0638333333333333,0.0,132.16,853.679,721.519
235,2024-03-28T10:00:00Z,5.927,5.196,1281.85,399.906,0.0,0.0733,0.0,155.187,881.212,726.024
236,2024-03-28T10:15:00Z,4.418,9.29,1032.521,190.113,72.943,0.08,0.0,189.394,920.223,730.828
237,2024-03-28T10:30:00Z,4.034,7.846,689.872,0.0,344.417,0.0781144781144781,0.0,303.593,1038.101,734.508
238,2024-03-28T10:45:00Z,4.145,2.354,532.612,0.0,344.01,0.07,0.0,138.091,874.83,736.739
239,2024-03-28T11:00:00Z,11.625,8.95,624.779,55.233,58.313,0.0604333333333333,0.0,184.716,625.183,440.466
240,2024-03-28T11:15:00Z,14.097,1.367,1099.49,831.773,0.0,0.0721,0.0,206.463,254.986,48.522
241,2024-03-28T11:30:00Z,5.386,11.796,1299.323,1128.833,0.0,0.1017,0.0,128.701,176.899,48.198
242,2024-03-28T11:45:00Z,30.04,10.963,1875.506,1647.166,0.0,0.1272666666666667,0.0,161.456,209.262,47.806
243,2024-03-28T12:00:00Z,58.837,50.035,3037.376,2842.609,0.0,0.1864041095890411,0.0,141.974,185.964,43.99
244,2024-03-28T12:15:00Z,57.34,51.762,2230.15,2066.816,0.0,0.2469899665551839,0.0,117.302,157.756,40.453
245,2024-03-28T12:30:00Z,120.269,145.583,2146.807,1964.274,0.0,0.3008361204013378,0.0,167.411,207.847,40.436
246,2024-03-28T12:45:00Z,48.327,44.624,2479.523,2312.906,0.0,0.3406020066889632,0.0,122.383,162.913,40.529
247,2024-03-28T13:00:00Z,63.912,93.217,1545.682,1406.725,0.0,0.3922408026755852,0.0,128.086,168.261,40.174
248,2024-03-28T13:15:00Z,65.878,71.599,1106.816,906.23,0.0,0.4196333333333334,0.0,169.051,206.307,37.255
249,2024-03-28T13:30:00Z,3.921,8.564,587.542,439.667,6.406,0.4364765100671141,0.0,120.537,158.924,38.386
250,2024-03-28T13:45:00Z,116.078,82.596,2159.646,1936.186,0.32,0.4553,0.0,150.951,190.297,39.346
251,2024-03-28T14:00:00Z,1.886,10.815,2680.636,2498.97,0.0,0.5173333333333333,0.0,152.919,190.595,37.676
252,2024-03-28T14:15:00Z,1.616,3.963,2350.986,2192.889,0.0,0.572742474916388,0.0,123.007,160.443,37.436
253,2024-03-28T14:30:00Z,82.721,81.403,1903.571,1709.555,0.0,0.6228428093645485,0.0,155.411,192.698,37.287
254,2024-03-28T14:45:00Z,89.117,117.237,1226.076,1076.05,0.0,0.6594333333333334,0.0,140.829,178.146,37.316
255,2024-03-28T15:00:00Z,7.086,2.219,799.806,619.803,0.0,0.6757333333333334,0.0,138.0,175.137,37.136
256,2024-03-28T15:15:00Z,7.445,7.674,948.515,756.551,0.0,0.6958528428093645,0.0,155.035,192.192,37.157
257,2024-03-28T15:30:00Z,0.614,2.212,620.543,461.116,0.0,0.7155000000000001,0.0,123.879,161.025,37.145
258,2024-03-28T15:45:00Z,1.387,1.617,450.418,271.468,0.0,0.7235451505016722,0.0,142.024,179.179,37.155
259,2024-03-28T16:00:00Z,1.925,6.636,374.192,183.836,0.0,0.73,0.0,158.007,195.067,37.059
260,2024-03-28T16:15:00Z,0.857,3.303,216.097,48.56,30.325,0.73,0.0,160.791,200.308,39.516
261,2024-03-28T16:30:00Z,23.649,49.412,95.024,0.0,768.518,0.7234113712374582,0.0,219.941,889.306,669.364
262,2024-03-28T16:45:00Z,36.292,15.537,175.963,0.0,803.776,0.7008,0.0,274.012,958.985,684.972
263,2024-03-28T17:00:00Z,34.654,23.501,299.253,0.0,693.003,0.6796333333333334,0.0,269.674,981.103,711.428
264,2024-03-28T17:15:00Z,22.692,22.157,315.133,0.0,732.046,0.6584949832775919,0.0,311.54,1046.645,735.105
265,2024-03-28T17:30:00Z,24.185,30.465,199.996,0.0,554.39,0.6377,0.0,265.251,760.666,495.415
266,2024-03-28T17:45:00Z,4.028,35.525,66.381,0.0,1086.08,0.6228,0.0,241.94,1183.958,942.018
267,2024-03-28T18:00:00Z,3.356,12.553,0.0,0.0,1777.29,0.5838,0.0,285.556,1786.487,1500.93
268,2024-03-28T18:15:00Z,32.67,37.656,0.0,0.0,1658.14,0.5431103678929766,0.0,300.695,1663.126,1362.431
269,2024-03-28T18:30:00Z,12.697,11.313,0.0,0.0,1945.433,0.4984333333333333,0.0,329.14,1944.05,1614.909
270,2024-03-28T18:45:00Z,34.86,16.195,0.0,0.0,694.063,0.4615100671140939,0.0,352.346,675.398,323.052
271,2024-03-28T19:00:00Z,4.205,4.693,0.0,0.0,337.546,0.4494333333333333,0.0,295.643,338.034,42.391
272,2024-03-28T19:15:00Z,3.487,18.947,0.0,0.0,687.946,0.4382943143812708,0.0,660.944,703.406,42.461
273,2024-03-28T19:30:00Z,55.184,33.119,0.0,0.0,1880.496,0.4019666666666667,0.0,1815.798,1858.431,42.632
274,2024-03-28T19:45:00Z,4.932,4.832,0.0,0.0,352.16,0.3736333333333334,0.0,309.324,352.06,42.735
275,2024-03-28T20:00:00Z,1.954,2.912,0.0,0.0,341.733,0.3632333333333334,0.0,298.315,342.691,44.375
276,2024-03-28T20:15:00Z,2.876,3.598,0.0,0.0,351.254,0.352809364548495,0.0,307.323,351.976,44.653
277,2024-03-28T20:30:00Z,2.847,2.812,0.0,0.0,319.133,0.3424,0.0,274.305,319.099,44.793
278,2024-03-28T20:45:00Z,2.335,7.19,0.0,0.0,346.15,0.332,0.0,306.011,351.005,44.993
279,2024-03-28T21:00:00Z,2.992,2.823,0.0,0.0,334.678,0.321638795986622,0.0,289.632,334.509,44.877
280,2024-03-28T21:15:00Z,1.472,1.496,0.0,0.0,315.956,0.3112374581939799,0.0,272.016,315.98,43.964
281,2024-03-28T21:30:00Z,2.538,6.823,0.0,0.0,368.456,0.3008333333333333,0.0,328.439,372.741,44.302
282,2024-03-28T21:45:00Z,2.231,2.173,0.0,0.0,313.906,0.2904333333333334,0.0,269.41,313.849,44.438
283,2024-03-28T22:00:00Z,8.22,13.263,0.0,0.0,572.993,0.2780333333333333,0.0,263.213,578.036,314.822
284,2024-03-28T22:15:00Z,4.852,3.788,0.0,0.0,992.591,0.2583946488294314,0.0,315.086,991.527,676.441
285,2024-03-28T22:30:00Z,3.38,4.09,0.0,0.0,977.94,0.2339333333333333,0.0,280.568,978.649,698.081
286,2024-03-28T22:45:00Z,101.673,47.956,0.0,0.0,1658.36,0.2029,0.0,890.026,1604.643,714.616
287,2024-03-28T23:00:00Z,1.531,1.462,0.0,0.0,944.933,0.1687666666666667,0.0,218.786,944.865,726.078
288,2024-03-28T23:15:00Z,54.653,74.349,0.0,0.0,900.946,0.1470666666666666,0.0,184.479,920.642,736.162
289,2024-03-28T23:30:00Z,5.589,1.781,0.0,0.0,818.344,0.1245819397993311,0.0,194.795,814.536,619.74
290,2024-03-28T23:45:00Z,1.089,1.228,0.0,0.0,223.056,0.1101,0.0,183.117,223.195,40.078
291,2024-03-29T00:00:00Z,1.299,1.335,0.0,0.0,245.35,0.1082,0.0,203.233,245.386,42.152
292,2024-03-29T00:15:00Z,0.618,1.481,0.0,0.0,232.767,0.1,0.0,189.811,233.63,43.819
293,2024-03-29T00:30:00Z,1.717,1.664,0.0,0.0,240.603,0.0963666666666666,0.0,196.511,240.55,44.038
294,2024-03-29T00:45:00Z,0.704,0.81,0.0,0.0,216.03,0.09,0.0,172.125,216.136,44.01
295,2024-03-29T01:00:00Z,0.54,1.417,0.0,0.0,228.805,0.085,0.0,185.992,229.682,43.69
296,2024-03-29T01:15:00Z,1.535,1.562,0.0,0.0,231.906,0.08,0.0,187.962,231.933,43.97
297,2024-03-29T01:30:00Z,0.387,1.007,0.0,0.0,200.403,0.073,0.0,156.956,201.023,44.066
298,2024-03-29T01:45:00Z,1.422,5.881,0.0,0.0,249.25,0.07,0.0,209.568,253.71,44.141
299,2024-03-29T02:00:00Z,5.699,11.341,0.0,0.0,426.173,0.0608666666666666,0.0,166.636,431.815,265.178
300,2024-03-29T02:15:00Z,0.0,775.619,0.15,0.0,0.0,0.05,0.0,110.641,775.769,665.127
301,2024-03-29T02:30:00Z,0.0,846.098,0.0,0.0,0.0,0.05,0.0,162.89,846.098,683.207
302,2024-03-29T02:45:00Z,0.0,807.608,0.0,0.0,0.0,0.05,0.0,112.225,807.608,695.382
303,2024-03-29T03:00:00Z,0.0,835.369,0.0,0.0,0.0,0.05,0.0,130.823,835.369,704.545
304,2024-03-29T03:15:00Z,0.0,860.121,0.0,0.0,0.0,0.05,0.0,148.144,860.121,711.976
305,2024-03-29T03:30:00Z,0.0,836.674,0.0,0.0,0.0,0.05,0.0,118.278,836.674,718.395
306,2024-03-29T03:45:00Z,0.0,856.819,0.0,0.0,0.0,0.05,0.0,133.718,856.819,723.1
307,2024-03-29T04:00:00Z,0.0,869.928,0.0,0.0,0.0,0.05,0.0,143.058,869.928,726.87
308,2024-03-29T04:15:00Z,0.0,430.598,0.0,0.0,0.0,0.05,0.0,132.731,430.598,297.866
309,2024-03-29T04:30:00Z,0.0,171.843,0.0,0.0,0.0,0.05,0.0,125.523,171.843,46.319
310,2024-03-29T04:45:00Z,0.0,185.497,0.0,0.0,0.0,0.05,0.0,138.95,185.497,46.547
311,2024-03-29T05:00:00Z,0.0,182.469,0.0,0.0,0.0,0.05,0.0,134.615,182.469,47.854
312,2024-03-29T05:15:00Z,0.0,181.704,0.0,0.0,0.0,0.05,0.0,133.456,181.704,48.248
313,2024-03-29T05:30:00Z,0.0,1322.617,0.0,0.0,0.0,0.05,0.0,145.872,1322.617,1176.744
314,2024-03-29T05:45:00Z,0.0,1610.601,0.0,0.0,0.0,0.05,0.0,121.254,1610.601,1489.347
315,2024-03-29T06:00:00Z,0.0,1918.456,0.0,0.0,0.0,0.05,0.0,363.337,1918.456,1555.118
316,2024-03-29T06:15:00Z,0.0,1725.961,1.528,0.0,0.0,0.05,0.0,167.677,1727.489,1559.812
317,2024-03-29T06:30:00Z,0.0,748.856,94.2,0.0,4.812,0.05,0.0,140.872,847.869,706.997
318,2024-03-29T06:45:00Z,0.0,639.122,242.545,0.0,9.411,0.05,0.0,189.253,891.078,701.824
319,2024-03-29T07:00:00Z,0.0,470.984,365.783,0.0,9.347,0.05,0.0,142.076,846.115,704.038
320,2024-03-29T07:15:00Z,0.0,921.942,267.751,0.0,9.612,0.05,0.0,492.749,1199.305,706.555
321,2024-03-29T07:30:00Z,0.0,1763.186,493.217,0.0,9.538,0.05,0.0,1556.489,2265.942,709.452
322,2024-03-29T07:45:00Z,0.0,1642.501,303.15,0.0,9.97,0.05,0.0,1242.441,1955.621,713.18
323,2024-03-29T08:00:00Z,0.0,1368.514,296.507,0.0,9.892,0.05,0.0,988.111,1674.914,686.802
324,2024-03-29T08:15:00Z,0.0,1163.585,312.863,0.0,9.843,0.05,0.0,764.691,1486.292,721.601
325,2024-03-29T08:30:00Z,0.0,1191.374,479.435,0.0,9.866,0.05,0.0,952.641,1680.676,728.034
326,2024-03-29T08:45:00Z,0.0,1838.943,455.156,0.0,9.706,0.05,0.0,1568.851,2303.806,734.955
327,2024-03-29T09:00:00Z,0.478,2046.181,669.869,0.909,9.577,0.05,0.0,1992.438,2724.239,731.801
328,2024-03-29T09:15:00Z,24.457,204.099,581.966,246.11,3.953,0.05,0.0,242.868,519.452,276.583
329,2024-03-29T09:30:00Z,9.198,14.427,830.17,611.126,0.0,0.0617,0.0,185.467,224.272,38.804
330,2024-03-29T09:45:00Z,33.327,23.441,1009.386,772.056,5.82,0.0858333333333333,0.0,197.031,233.264,36.232
331,2024-03-29T10:00:00Z,15.331,37.42,1237.973,1026.88,0.0,0.1139,0.0,194.441,233.182,38.74
332,2024-03-29T10:15:00Z,25.671,86.452,1225.371,664.371,437.869,0.1519397993311037,0.0,1017.372,1059.65,42.277
333,2024-03-29T10:30:00Z,66.206,67.479,926.896,33.792,1039.29,0.1329765886287625,0.0,1891.692,1933.667,41.974
334,2024-03-29T10:45:00Z,76.243,41.192,627.323,9.29,858.706,0.1104,0.0,1399.624,1441.689,42.064
335,2024-03-29T11:00:00Z,10.059,19.139,789.817,553.1,0.0,0.1076510067114093,0.0,201.284,245.797,44.512
336,2024-03-29T11:15:00Z,25.06,56.12,1212.985,400.575,110.939,0.120066889632107,0.0,911.978,954.41,42.432
337,2024-03-29T11:30:00Z,47.458,27.577,2212.079,1582.311,63.454,0.1350836120401337,0.0,632.019,673.342,41.323
338,2024-03-29T11:45:00Z,23.158,47.067,1700.173,1064.403,13.61,0.1734333333333333,0.0,632.922,673.289,40.366
339,2024-03-29T12:00:00Z,5.98,3.779,899.144,644.969,0.0,0.1932214765100671,0.0,211.824,251.973,40.149
340,2024-03-29T12:15:00Z,3.26,19.639,941.02,710.885,130.704,0.2113758389261745,0.0,337.141,377.218,40.076
341,2024-03-29T12:30:00Z,24.173,16.712,525.814,0.0,1931.148,0.1935690235690235,0.0,1951.078,2449.501,498.423
342,2024-03-29T12:45:00Z,10.728,11.343,1165.895,72.701,225.402,0.1652684563758389,0.0,146.784,1319.211,1172.426
343,2024-03-29T13:00:00Z,3.666,11.886,1083.508,11.16,321.909,0.16,0.0,159.649,1402.477,1242.827
344,2024-03-29T13:15:00Z,21.251,12.991,1117.358,43.236,438.337,0.1507094594594595,0.0,158.773,1504.199,1345.426
345,2024-03-29T13:30:00Z,18.286,16.636,1528.961,65.578,63.16,0.15,0.0,127.955,1524.893,1396.937
346,2024-03-29T13:45:00Z,18.707,24.406,1456.45,73.44,242.84,0.1475666666666666,0.0,180.703,1631.549,1450.845
347,2024-03-29T14:00:00Z,93.88,65.003,2184.593,1623.093,82.823,0.1518333333333333,0.0,153.488,615.446,461.957
348,2024-03-29T14:15:00Z,48.294,62.002,2365.65,2220.0,0.0,0.2080267558528428,0.0,121.175,159.357,38.182
349,2024-03-29T14:30:00Z,45.984,47.111,1460.69,1245.195,0.0,0.2508108108108108,0.0,179.878,216.622,36.743
350,2024-03-29T14:45:00Z,30.081,27.321,1550.216,1386.776,0.0,0.2812666666666667,0.0,123.92,160.68,36.759
351,2024-03-29T15:00:00Z,28.677,34.071,1399.426,1229.566,0.0,0.3144666666666666,0.0,138.392,175.253,36.861
352,2024-03-29T15:15:00Z,7.028,9.138,1003.063,808.772,0.0,0.337257525083612,0.0,159.75,196.401,36.65
353,2024-03-29T15:30:00Z,3.727,7.749,940.149,782.444,0.0,0.3594314381270903,0.0,125.141,161.726,36.585
354,2024-03-29T15:45:00Z,2.079,9.445,457.406,279.02,0.056,0.37,0.0,149.308,185.809,36.501
355,2024-03-29T16:00:00Z,2.597,1.409,355.943,178.613,0.0,0.3764666666666666,0.0,139.653,176.142,36.488
356,2024-03-29T16:15:00Z,35.676,54.125,381.21,160.775,82.719,0.38,0.0,285.264,321.602,36.338
357,2024-03-29T16:30:00Z,43.346,34.66,228.636,43.403,106.35,0.38,0.0,246.776,282.897,36.12
358,2024-03-29T16:45:00Z,7.997,13.611,184.779,1.882,88.471,0.38,0.0,240.913,276.981,36.068
359,2024-03-29T17:00:00Z,4.391,12.766,147.9,1.263,67.716,0.38,0.0,184.861,222.728,37.866
360,2024-03-29T17:15:00Z,12.126,22.198,38.983,0.0,194.638,0.3702675585284281,0.0,202.725,243.694,40.968
361,2024-03-29T17:30:00Z,0.807,7.992,38.3,0.0,141.196,0.37,0.0,147.776,186.682,38.906
362,2024-03-29T17:45:00Z,12.675,7.163,9.978,0.0,178.272,0.3639393939393939,0.0,145.816,182.738,36.921
363,2024-03-29T18:00:00Z,2.241,10.096,0.0,0.0,266.07,0.3571333333333334,0.0,234.822,273.925,39.102
364,2024-03-29T18:15:00Z,11.23,12.469,0.0,0.0,233.25,0.35,0.0,194.343,234.488,40.145
365,2024-03-29T18:30:00Z,0.715,4.866,0.0,0.0,250.682,0.3427759197324415,0.0,214.759,254.833,40.073
366,2024-03-29T18:45:00Z,35.768,35.975,0.0,0.0,322.463,0.3328,0.0,282.095,322.67,40.574
367,2024-03-29T19:00:00Z,60.217,40.912,0.0,0.0,1359.95,0.3088666666666667,0.0,1297.997,1340.645,42.647
368,2024-03-29T19:15:00Z,34.059,40.013,0.0,0.0,1245.16,0.2837666666666666,0.0,864.065,1251.113,387.047
369,2024-03-29T19:30:00Z,58.511,93.548,0.0,0.0,2997.09,0.2260333333333333,0.0,2371.795,3032.126,660.33
370,2024-03-29T19:45:00Z,73.374,32.176,0.0,0.0,1715.276,0.1617666666666667,0.0,988.127,1674.079,685.951
371,2024-03-29T20:00:00Z,0.476,4.993,0.0,0.0,973.173,0.1337458193979933,0.0,271.948,977.691,705.742
372,2024-03-29T20:15:00Z,2.951,2.508,0.0,0.0,1007.843,0.1093,0.0,285.289,1007.4,722.11
373,2024-03-29T20:30:00Z,2.261,2.56,0.0,0.0,1007.726,0.0842333333333333,0.0,272.186,1008.026,735.839
374,2024-03-29T20:45:00Z,12.318,4.989,0.0,0.0,536.535,0.0625418060200668,0.0,299.2,529.206,230.006
375,2024-03-29T21:00:00Z,3.148,729.964,0.0,0.0,176.466,0.0552666666666666,0.0,240.044,903.283,663.238
376,2024-03-29T21:15:00Z,0.0,1906.578,0.0,0.0,0.0,0.05,0.0,584.905,1906.578,1321.673
377,2024-03-29T21:30:00Z,0.0,1601.404,0.0,0.0,0.0,0.05,0.0,201.12,1601.404,1400.284
378,2024-03-29T21:45:00Z,0.0,1624.413,0.0,0.0,0.0,0.05,0.0,153.075,1624.413,1471.337
379,2024-03-29T22:00:00Z,0.0,1649.16,0.0,0.0,0.0,0.05,0.0,144.202,1649.16,1504.957
380,2024-03-29T22:15:00Z,0.0,228.076,0.0,0.0,0.0,0.05,0.0,145.143,228.076,82.933
381,2024-03-29T22:30:00Z,0.0,179.142,0.0,0.0,0.0,0.05,0.0,137.001,179.142,42.14
382,2024-03-29T22:45:00Z,0.0,172.941,0.0,0.0,0.0,0.05,0.0,132.207,172.941,40.733
383,2024-03-29T23:00:00Z,0.0,162.913,0.0,0.0,0.0,0.05,0.0,124.871,162.913,38.042
384,2024-03-29T23:15:00Z,0.0,181.807,0.0,0.0,0.0,0.05,0.0,143.782,181.807,38.024
385,2024-03-29T23:30:00Z,0.0,203.882,0.0,0.0,0.0,0.05,0.0,161.337,203.882,42.545
386,2024-03-29T23:45:00Z,0.0,174.817,0.0,0.0,0.0,0.05,0.0,132.186,174.817,42.631
387,2024-03-30T00:00:00Z,0.0,175.017,0.0,0.0,0.0,0.05,0.0,132.37,175.017,42.647
388,2024-03-30T00:15:00Z,0.0,195.11,0.0,0.0,0.0,0.05,0.0,152.456,195.11,42.653
389,2024-03-30T00:30:00Z,0.0,190.917,0.0,0.0,0.0,0.05,0.0,148.166,190.917,42.75
390,2024-03-30T00:45:00Z,0.0,285.889,0.0,0.0,0.0,0.05,0.0,124.337,285.889,161.551
391,2024-03-30T01:00:00Z,0.0,838.708,0.0,0.0,0.0,0.05,0.0,177.696,838.708,661.011
392,2024-03-30T01:15:00Z,0.0,800.562,0.0,0.0,0.0,0.05,0.0,121.168,800.562,679.394
393,2024-03-30T01:30:00Z,0.0,831.171,0.0,0.0,0.0,0.05,0.0,136.769,831.171,694.402
394,2024-03-30T01:45:00Z,0.0,860.744,0.0,0.0,0.0,0.05,0.0,155.936,860.744,704.807
395,2024-03-30T02:00:00Z,0.0,828.677,0.0,0.0,0.0,0.05,0.0,116.298,828.677,712.379
396,2024-03-30T02:15:00Z,0.0,882.367,0.0,0.0,0.0,0.05,0.0,163.432,882.367,718.935
397,2024-03-30T02:30:00Z,0.0,848.052,0.0,0.0,0.0,0.05,0.0,123.963,848.052,724.088
398,2024-03-30T02:45:00Z,0.0,862.183,0.0,0.0,0.0,0.05,0.0,133.457,862.183,728.725
399,2024-03-30T03:00:00Z,0.0,537.188,0.0,0.0,0.0,0.05,0.0,154.834,537.188,382.353
400,2024-03-30T03:15:00Z,0.0,164.355,0.0,0.0,0.0,0.05,0.0,120.247,164.355,44.107
401,2024-03-30T03:30:00Z,0.0,184.338,0.0,0.0,0.0,0.05,0.0,141.73,184.338,42.607
402,2024-03-30T03:45:00Z,0.0,196.063,0.0,0.0,0.0,0.05,0.0,153.43,196.063,42.632
403,2024-03-30T04:00:00Z,0.0,182.557,0.0,0.0,0.0,0.05,0.0,139.93,182.557,42.626
404,2024-03-30T04:15:00Z,0.0,160.048,0.0,0.0,0.0,0.05,0.0,115.251,160.048,44.797
405,2024-03-30T04:30:00Z,0.0,209.053,0.0,0.0,0.0,0.05,0.0,160.313,209.053,48.739
406,2024-03-30T04:45:00Z,0.0,176.59,0.0,0.0,0.0,0.05,0.0,127.432,176.59,49.158
407,2024-03-30T05:00:00Z,0.0,603.968,0.0,0.0,0.0,0.0464,0.0,123.526,603.968,480.441
408,2024-03-30T05:15:00Z,0.0,882.638,0.0,31.778,0.05,0.040234899328859,0.0,161.557,850.91,689.353
409,2024-03-30T05:30:00Z,0.0,811.953,12.214,0.0,7.466,0.05,0.0,125.372,831.634,706.261
410,2024-03-30T05:45:00Z,0.0,819.771,76.685,18.32,7.625,0.049831081081081,0.0,168.846,885.76,716.914
411,2024-03-30T06:00:00Z,0.0,755.602,123.12,16.666,7.636,0.0498,0.0,144.657,869.692,725.035
412,2024-03-30T06:15:00Z,0.0,612.113,263.108,16.397,7.816,0.0497993311036789,0.0,134.884,866.64,731.755
413,2024-03-30T06:30:00Z,0.0,634.254,347.044,0.0,8.036,0.05,0.0,263.395,989.335,725.94
414,2024-03-30T06:45:00Z,0.0,586.198,453.17,16.787,7.841,0.0498316498316498,0.0,306.803,1030.423,723.62
415,2024-03-30T07:00:00Z,0.0,286.182,616.123,16.922,8.046,0.0498657718120805,0.0,170.391,893.43,723.038
416,2024-03-30T07:15:00Z,0.0,798.812,496.187,17.933,8.163,0.0498662207357859,0.0,562.267,1285.23,722.963
417,2024-03-30T07:30:00Z,0.0,2298.853,421.054,18.156,8.095,0.0498976109215017,0.0,1987.027,2709.846,722.819
418,2024-03-30T07:45:00Z,0.0,2416.678,277.893,0.0,8.15,0.05,0.0,2368.906,2702.722,333.815
419,2024-03-30T08:00:00Z,10.016,1676.117,410.745,30.826,7.107,0.0498996655518394,0.0,2007.591,2053.127,45.535
420,2024-03-30T08:15:00Z,68.222,63.95,543.516,222.49,0.77,0.05,0.0,272.584,317.523,44.938
421,2024-03-30T08:30:00Z,55.608,40.016,1083.027,782.471,0.0,0.0571237458193979,0.0,240.09,284.963,44.872
422,2024-03-30T08:45:00Z,38.728,56.665,1842.896,402.643,3.68,0.0765666666666666,0.0,269.166,1461.87,1192.704
423,2024-03-30T09:00:00Z,19.734,20.266,2149.506,584.106,0.0,0.0845666666666666,0.0,225.217,1565.932,1340.714
424,2024-03-30T09:15:00Z,22.952,14.942,1693.028,173.408,29.986,0.0912709030100334,0.0,147.589,1541.597,1394.008
425,2024-03-30T09:30:00Z,25.783,8.023,1816.261,443.35,11.556,0.1004666666666666,0.0,173.436,1366.708,1193.271
426,2024-03-30T09:45:00Z,8.982,8.461,1888.613,1729.696,0.0,0.1284666666666666,0.0,122.516,158.395,35.878
427,2024-03-30T10:00:00Z,3.533,9.406,1648.737,1460.59,0.0,0.1681666666666666,0.0,160.764,194.02,33.255
428,2024-03-30T10:15:00Z,5.06,3.027,1673.782,1501.785,0.0,0.2025752508361204,0.0,137.411,169.964,32.553
429,2024-03-30T10:30:00Z,2.296,2.022,1510.833,1357.396,0.0,0.2379666666666666,0.0,120.533,153.163,32.63
430,2024-03-30T10:45:00Z,15.924,18.025,1544.103,1089.752,0.224,0.2684280936454849,0.0,424.037,456.676,32.639
431,2024-03-30T11:00:00Z,80.404,93.303,949.248,490.765,355.114,0.2832550335570469,0.0,790.489,826.496,36.007
432,2024-03-30T11:15:00Z,23.263,36.465,1033.499,786.04,3.668,0.2933445945945946,0.0,227.125,264.329,37.203
433,2024-03-30T11:30:00Z,65.52,51.148,772.153,389.6,82.203,0.3091666666666667,0.0,413.185,450.384,37.199
434,2024-03-30T11:45:00Z,58.948,24.61,771.76,0.0,271.793,0.3056333333333333,0.0,972.151,1009.214,37.062
435,2024-03-30T12:00:00Z,5.939,43.376,917.882,0.0,346.167,0.2981270903010033,0.0,1264.413,1301.487,37.074
436,2024-03-30T12:15:00Z,9.613,16.844,924.84,11.49,423.856,0.2875,0.0,1307.451,1344.438,36.987
437,2024-03-30T12:30:00Z,5.39,30.719,983.356,480.613,0.0,0.2869666666666667,0.0,490.952,528.073,37.12
438,2024-03-30T12:45:00Z,5.006,35.593,1024.87,194.85,246.898,0.295457627118644,0.0,1070.545,1107.505,36.96
439,2024-03-30T13:00:00Z,22.097,19.142,1273.775,685.376,58.323,0.2974666666666667,0.0,606.731,643.767,37.035
440,2024-03-30T13:15:00Z,44.419,23.893,1451.085,490.561,34.993,0.311505016722408,0.0,938.025,974.99,36.965
441,2024-03-30T13:30:00Z,30.603,41.85,1307.405,502.361,85.595,0.3232107023411371,0.0,864.896,901.887,36.99
442,2024-03-30T13:45:00Z,18.029,30.223,1273.113,367.14,331.113,0.3334,0.0,1207.616,1249.28,41.664
443,2024-03-30T14:00:00Z,22.089,25.574,1098.609,291.086,210.456,0.33,0.0,979.801,1021.464,41.663
444,2024-03-30T14:15:00Z,19.197,12.82,977.81,434.113,60.323,0.3347333333333334,0.0,555.719,597.643,41.924
445,2024-03-30T14:30:00Z,22.49,8.8,934.422,310.513,182.755,0.34,0.0,751.188,792.974,41.785
446,2024-03-30T14:45:00Z,40.635,22.922,794.285,347.437,184.73,0.3428956228956229,0.0,573.772,613.864,40.092
447,2024-03-30T15:00:00Z,13.498,21.498,696.682,467.077,3.79,0.3526351351351351,0.0,204.079,241.395,37.316
448,2024-03-30T15:15:00Z,0.26,10.702,611.856,451.949,0.0,0.3634899328859061,0.0,133.168,170.348,37.179
449,2024-03-30T15:30:00Z,0.703,2.321,473.856,295.933,0.0,0.3735117056856187,0.0,142.377,179.541,37.163
450,2024-03-30T15:45:00Z,1.71,2.391,309.605,110.361,0.377,0.38,0.0,162.784,200.303,37.519
451,2024-03-30T16:00:00Z,0.255,0.946,136.635,0.0,27.973,0.38,0.0,125.078,165.298,40.22
452,2024-03-30T16:15:00Z,1.233,6.305,129.356,0.0,83.413,0.38,0.0,177.533,217.842,40.308
453,2024-03-30T16:30:00Z,0.416,0.876,84.765,0.0,87.551,0.38,0.0,132.374,172.778,40.403
454,2024-03-30T16:45:00Z,0.405,2.126,63.237,0.0,121.117,0.3793311036789298,0.0,145.8,186.075,40.274
455,2024-03-30T17:00:00Z,3.041,6.779,49.41,0.0,195.596,0.37,0.0,207.783,248.745,40.961
456,2024-03-30T17:15:00Z,0.619,1.308,26.168,0.0,188.265,0.3667340067340067,0.0,169.286,215.123,45.836
457,2024-03-30T17:30:00Z,4.558,17.987,4.87,0.0,772.77,0.3560666666666667,0.0,177.771,791.07,613.298
458,2024-03-30T17:45:00Z,2.602,3.569,0.0,0.0,1557.762,0.3234448160535117,0.0,230.027,1558.729,1328.702
459,2024-03-30T18:00:00Z,1.034,2.268,0.0,0.0,1594.053,0.2825,0.0,229.27,1595.287,1366.016
